ResponseName,RecommendationCount,IsFree,ScreenshotCount,PlatformWindows,PlatformMac,PlatformLinux,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer
Toki Tori 2+,647,False,5,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False
Serious Sam: The Random Encounter,500,False,10,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
Airline Tycoon 2,351,False,14,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
Flatout 3: Chaos & Destruction,1528,False,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Really Big Sky,1866,False,16,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
DiRT Showdown,2680,False,15,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False
Orcs Must Die! 2,11166,False,11,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
Wolfenstein: The New Order,17822,False,6,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Jurassic Park: The Game,1087,False,10,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Assassins Creed(r) Revelations,4225,False,6,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
Choplifter HD,157,False,14,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Impire,313,False,10,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Sleeping Dogs,14510,False,13,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
Galactic Civilizations(r) II: Ultimate Edition,827,False,17,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Leviathan: Warships,350,False,10,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
Ridge Racer(tm) Unbounded,692,False,20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Scary Girl,0,False,5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Scoregasm,108,False,12,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Sonic the Hedgehog 4 - Episode I,911,False,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nancy Drew(r): Alibi in Ashes,0,False,10,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Hegemony Gold: Wars of Ancient Greece,0,False,18,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Demigod,566,False,8,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
Dynamite Jack,370,False,12,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False
Alan Wakes American Nightmare,3236,False,8,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
Real Warfare 2: Northern Crusades,0,False,36,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Call of Duty(r): Black Ops II,23400,False,14,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Hitman: Absolution(tm),18213,False,8,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Tomb Raider,55844,False,10,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False
Titan Attacks!,790,False,16,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False
Americas Army: Proving Grounds,6142,True,41,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
Kings Bounty: Warriors of the North,574,False,10,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
Fortune Summoners,503,False,5,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
Containment: The Zombie Puzzler,225,False,7,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False
Warlock - Master of the Arcane,1809,False,5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Sonic the Hedgehog 4 - Episode II,551,False,10,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
F1 RACE STARS(tm),451,False,13,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Binary Domain,3404,False,14,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Crusader Kings II,16341,False,10,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False
Dear Esther,5542,False,17,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False
The Dark Eye: Chains of Satinav,873,False,7,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
SATAZIUS,204,False,13,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False
Fable - The Lost Chapters,3473,False,10,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
Superbrothers: Sword & Sworcery EP,1828,False,8,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False
The Showdown Effect,1357,False,10,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Max Payne 3,18737,False,16,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
LEGO Harry Potter: Years 5-7,329,False,5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Waveform,1727,False,12,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False
Snapshot,202,False,6,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False
The Bridge,2208,False,16,True,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False
Awesomenauts,17240,False,20,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False
Serious Sam 2,3532,False,15,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Castle Crashers(r),32371,False,23,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False
Pineapple Smash Crew,102,False,15,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Pickers,102,False,8,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
Call of Juarez(r) Gunslinger,9891,False,10,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Infested Planet,1284,False,13,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False
Confrontation,260,False,10,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
Rotastic,0,False,6,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
Retro City Rampage(tm) DX,1934,False,21,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False
Deep Black: Reloaded,178,False,17,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Babel Rising,0,False,6,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
Men of War: Condemned Heroes,185,False,8,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
Sins of a Solar Empire(r): Rebellion,5723,False,12,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Crusader Kings Complete,0,False,8,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Magical Drop V,347,False,7,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Lumino City,548,False,12,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
BIT.TRIP CORE,0,False,12,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
BIT.TRIP VOID,0,False,16,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
BIT.TRIP FATE,0,False,10,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
BIT.TRIP FLUX,0,False,11,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False
Dishonored,25429,False,6,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
Rocksmith(tm),781,False,11,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
Hell Yeah! Wrath of the Dead Rabbit,2312,False,9,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3DMark 11,0,False,9,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Gratuitous Tank Battles,0,False,12,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False
Foreign Legion: Multi Massacre,273,False,10,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False
Port Royale 3,429,False,15,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
The Testament of Sherlock Holmes,1468,False,13,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1000 Amps,231,False,4,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
